"","cat","X","Y","slope","heading_rad","elevRange_25","elevation","latRange_10","latRange_25","latRange_50","UAA","SPI"
"3268",3268,365823.797753664,4576292.83046557,0.59000810064996,-1.82467752482309,2.801513671875,2282.74926757812,0.2861328125,3.6337890625,5.030029296875,80958.06023243,16800.3099062443
"3269",3269,365905.867111753,4576429.61272905,0.717247836640272,-1.77369021044376,0.576416015625,2285.22705078125,0.16455078125,0.3115234375,0.599609375,67849.5223084716,19359.4826320772
"3270",3270,365978.817652275,4576694.05843845,0.614600119221278,-2.45053149711172,0.672607421875,2288.92797851562,0.505615234375,0.543212890625,0.478759765625,79206.5631433248,27037.7365614008
"3271",3271,366115.599915756,4576757.89016141,0.609216810767396,-2.84637049219034,1.334228515625,2290.60327148438,0.89599609375,0.904541015625,1.121337890625,77187.3177813357,96900.2681040685
"3272",3272,419105.048788037,4575928.07776296,0.395473427236278,-2.59286908887173,0.4736328125,2256.35229492188,0.11572265625,0.324951171875,0.49072265625,199159.265833427,13573.7728661692
"3273",3273,419278.306321778,4575946.31539809,0.552519532578858,-3.01657426127714,0.375732421875,2254.72778320312,0.090087890625,0.194091796875,0.10693359375,35382.7585552608,1977.97457647298
"3274",3274,365714.37194288,4575855.12722243,1.24615321901646,-1.24904577239889,1.398193359375,2274.6376953125,0.203125,0.578369140625,0.893798828125,2716126.8900218,718691.388040497
"3275",3275,365778.203665838,4575864.24604,0.734175807680597,-2.5829933382486,11.364501953125,2275.15063476562,3.0029296875,11.037353515625,22.427490234375,2661176.77459114,1663984.10682235
"3276",3276,419022.979429948,4575855.12722243,0.487566266890652,-2.91479380552874,0.354248046875,2257.36059570312,0.024658203125,0.0078125,0.107666015625,68101.2339016894,3553.06614041125
"3277",3277,419560.989666304,4575836.8895873,0.0585737147675108,-0.785398163403832,0.3857421875,2254.3916015625,0.237548828125,0.50927734375,0.938720703125,2647371.81789967,194276.596163098
"3278",3278,419606.583754131,4575909.84012783,0.267508277455928,-2.09217700213822,0.27294921875,2253.75830078125,0.070068359375,0.001953125,0.082763671875,2428562.59207306,62371.9002163263
"3279",3279,419679.534294654,4576019.26593861,0.295153043619534,-2.18045223934951,0.25048828125,2252.99584960938,0.0615234375,0.127685546875,0.21728515625,1922357.27838968,63319.6945927968
"3280",3280,419761.603652742,4576165.16701966,0.427845781299647,-2.16740509487549,0.344482421875,2251.80249023438,0.0927734375,0.15673828125,0.1220703125,1646191.70497237,90005.7780551243
"3281",3281,419177.999328559,4575754.82022922,0.312361298000698,-1.52155782171274,0.885498046875,2255.97802734375,0.19677734375,0.484130859375,0.72900390625,197016.419622934,20792.6533024744
"3282",3282,419269.187504213,4575900.72131026,0.340386758463929,-2.26826285567664,0.254638671875,2254.89575195312,0.0888671875,0.0908203125,0.269287109375,150462.56948869,6409.86333932171
"3283",3283,419342.138044736,4575563.32506034,NA,0,0.124267578125,2256.63305664062,0.015625,0.041748046875,0.329833984375,5080282.22443293,143869.987866173
"3284",3284,419369.494497432,4575599.8003306,0.281232799878989,-2.24719592688339,0.4609375,2256.52270507812,0.24560546875,0.369873046875,0.313720703125,5087255.78207755,473303.394165403
"3285",3285,419497.157943347,4575754.82022922,0.385168888863761,-2.24382756659866,0.265869140625,2255.24047851562,0.059326171875,0.110107421875,0.191162109375,2615897.24459468,108691.662618247
"3286",3286,419342.138044736,4575554.20624278,0,-1.5707963267949,0.18896484375,2256.63354492188,0.0263671875,0.200927734375,0.249755859375,5080282.22443293,143869.987866173
"3287",3287,419278.306321778,4575554.20624278,0.0797363898658321,0,0.169921875,2256.96264648438,0.05419921875,0.119140625,0.22509765625,3088368.06146844,126417.846151315
"3288",3288,419296.543956909,4575545.08742521,NA,0,0.261962890625,2256.8720703125,0.077880859375,0.20556640625,0.290283203125,3758479.78156781,126417.846151315
"3289",3289,419314.78159204,4575563.32506034,0.282116139541269,-2.6779450445826,0.267333984375,2256.78759765625,0.05517578125,0.10888671875,0.17138671875,3758479.78156781,143869.987866173
"3290",3290,419287.425139344,4575535.96860765,0,-1.5707963267949,0.26708984375,2256.96606445312,0.06787109375,0.2607421875,0.494873046875,3088368.06146844,126417.846151315
"3291",3291,419205.355781255,4575526.84979008,NA,0,0.219482421875,2257.26391601562,0.099365234375,0.267822265625,0.462646484375,421853.950997937,14790.8085220415
"3292",3292,419241.831051517,4575563.32506034,0.112808529381252,-2.819842099204,0.10888671875,2257.03369140625,0.022216796875,0.076171875,0.147216796875,865973.690250333,13076.5765480553
"3293",3293,419187.118146125,4575526.84979008,0.231285015579682,-2.67794504456218,0.274169921875,2257.32690429688,0.09033203125,0.117919921875,0.38720703125,395736.423339783,14790.8085220415
"3294",3294,419205.355781255,4575517.73097252,0,-1.5707963267949,0.239013671875,2257.3349609375,0.007080078125,0.11669921875,0.24169921875,454249.312480455,15428.8138014058
"3295",3295,419260.068686648,4575526.84979008,0.211270156159123,-2.03444393580081,0.215576171875,2257.10473632812,0.095947265625,0.037841796875,0.04150390625,2000975.45412112,93842.505114276
"3296",3296,419287.425139344,4575517.73097252,0.247622180595634,-1.5707963267949,0.26806640625,2257.11694335938,0.055908203125,0.18701171875,0.2744140625,1767605.88441182,93842.505114276
"3297",3297,419241.831051517,4575499.49333739,NA,0,0.2119140625,2257.27734375,0.10791015625,0.286376953125,0.463134765625,1631876.09349237,63069.3762831311
"3298",3298,419241.831051517,4575499.49333739,0,-1.5707963267949,0.2119140625,2257.27734375,0.06884765625,0.120849609375,0.22314453125,1631876.09349237,63069.3762831311
"3299",3299,419314.78159204,4575508.61215495,0.388062364545337,-1.84909598579856,0.407958984375,2257.06591796875,0.052978515625,0.055419921875,0.099853515625,252810.609307637,14987.4773587067
"3300",3300,419223.593416386,4575490.37451982,0.0965809890846859,-2.0344439357906,0.241943359375,2257.36083984375,0.064453125,0.0517578125,0.096435546875,1436933.15060565,42951.2820600803
"3301",3301,419305.662774474,4575490.37451982,0.163078613067793,-0.982793723245365,0.279052734375,2257.21630859375,0.14892578125,0.29296875,0.482177734375,248660.013983469,6913.41043276362
"3302",3302,419260.068686648,4575463.01806712,0.218878595130791,-1.21202565652502,0.25927734375,2257.44799804688,0.040283203125,0.245361328125,0.42333984375,517178.310453798,15506.5488834564
"3303",3303,419223.593416386,4575453.89924956,0.256981089714694,-1.64756821806411,0.27001953125,2257.60546875,0.0400390625,0.1708984375,0.229736328125,1206072.11426046,40258.1481898936
"3304",3304,419196.23696369,4575408.30516173,0.280151182917463,-1.71269338139887,0.2333984375,2257.9267578125,0.049560546875,0.1396484375,0.16357421875,1143385.89588147,31384.7092129384
"3305",3305,419205.355781255,4575353.59225634,NA,-2.35619449021149,0.27099609375,2258.21508789062,0.024169921875,0.0927734375,0.206298828125,587419.174951206,17071.566846934
"3306",3306,419214.474598821,4575344.47343878,0,-0.785398163378299,0.2275390625,2258.2255859375,0.152587890625,0.26171875,0.62548828125,269769.748450425,12995.6847402739
"3307",3307,419223.593416386,4575353.59225634,0.0878605338672163,-1.5707963267949,0.252685546875,2258.1474609375,0.080322265625,0.10888671875,0.25634765625,402944.210409,12995.6847402739
"3308",3308,419223.593416386,4575335.35462121,0,-0.785398163432556,0.244873046875,2258.2431640625,0.119873046875,0.258056640625,0.56787109375,134548.509623055,3747.69752762308
"3309",3309,419187.118146125,4575298.87935095,0.249878667179616,-1.81577498992101,0.286376953125,2258.55004882812,0.075439453125,0.06640625,0.22216796875,129344.624901329,5554.90409058552
"3310",3310,401533.087339596,4575262.40408069,2.71427319669785,-0.284313520290582,2.7568359375,2659.09814453125,0.874755859375,3.123779296875,5.399658203125,371991.528541618,260288.941375433
"3311",3311,401259.522812636,4575317.11698608,2.4360082788903,-0.312056254941423,6.054931640625,2674.97827148438,1.15478515625,8.409912109375,12.951904296875,327449.907882723,525659.6292836
"3312",3312,401040.671191067,4575380.94870904,2.29309616246672,-0.459891084352978,4.054443359375,2685.10424804688,1.2333984375,2.7294921875,7.589599609375,323285.051319867,212975.294070051
"3313",3313,400876.532474891,4575563.32506034,2.71592611149854,-0.729105196230321,5.445068359375,2698.22583007812,2.524658203125,5.7041015625,10.923828125,324288.968534634,382887.097633484
"3314",3314,400703.274941149,4575654.513236,2.67026980971745,-0.344197437315538,3.926513671875,2707.3212890625,1.20458984375,4.626220703125,7.826904296875,322128.329859713,249515.520261142
"3315",3315,400484.423319581,4575782.17668191,2.66776174908973,-0.730386594510404,3.48779296875,2721.8251953125,1.346923828125,3.215087890625,7.93115234375,318930.780055466,230498.758334441
"3316",3316,400311.165785839,4575973.67185078,2.78562936824906,-1.01456423361088,6.113037109375,2735.06616210938,2.153564453125,5.026123046875,15.20751953125,313417.583057648,261129.702470889
"3317",3317,400247.334062881,4576156.04820209,2.48681299286453,-1.19338029963699,4.8779296875,2745.73754882812,1.334228515625,5.406494140625,10.0537109375,310722.104348822,234643.729164731
"3318",3318,400165.264704793,4576320.18691827,2.77861951674043,-1.07277701761111,3.85986328125,2754.5634765625,0.9482421875,2.8046875,14.58447265625,302274.792681408,154392.507453756
"3319",3319,399982.888353486,4576584.63262766,3.24022703433278,-0.868758143207592,5.458251953125,2773.68481445312,0.965087890625,6.32861328125,13.12939453125,303373.879568993,343839.635426339
"3320",3320,399873.462542702,4576703.17725601,3.64310069023302,-0.987011356556999,7.228515625,2784.79931640625,3.018310546875,7.56640625,13.622314453125,303843.723186054,281057.297863461
"3321",3321,399681.967373829,4576849.07833706,3.70733008656563,-0.248970022162362,4.181640625,2804.52221679688,1.410888671875,3.883056640625,8.88720703125,300987.798401361,704260.493592664
"3322",3322,399545.185110349,4576922.02887758,2.81794199137173,-0.330515461451194,3.9423828125,2818.01635742188,0.75341796875,4.66015625,8.4404296875,299819.274901714,255457.829049969
"3323",3323,399180.432407735,4576949.38533028,1.84485040080491,-0.089843827679066,2.455810546875,2831.00561523438,0.516845703125,1.896484375,3.893310546875,292930.430880808,154584.718168796
"3324",3324,399089.244232081,4577004.09823567,1.94219964707849,-0.81389942382977,3.780029296875,2834.919921875,1.431884765625,4.024169921875,8.779052734375,283438.390533172,96767.7616473392
"3325",3325,398888.630245643,4577213.83103967,5.40917106665005,-0.345339743178419,5.871826171875,2855.72778320312,1.165771484375,6.31201171875,13.162841796875,264622.237938672,235011.950753686
"3326",3326,398688.016259206,4577159.11813428,4.20700954910347,0.392842936012973,6.335693359375,2876.4033203125,1.119873046875,5.197998046875,8.931884765625,268391.08025931,266427.612687352
"3327",3327,398505.639907898,4577077.04877619,3.44956126231599,0.393075247915062,3.834716796875,2888.740234375,0.6875,4.478271484375,11.68359375,268358.772449573,337062.073981433
"3328",3328,398305.025921461,4576994.9794181,4.82870039977578,0.326191941459241,8.228271484375,2906.31079101562,1.824462890625,8.618408203125,17.564208984375,265827.358591242,300299.059542443
"3329",3329,398122.649570154,4576940.26651271,3.47949941075056,0.192621502692235,5.638671875,2925.298828125,0.689697265625,5.354736328125,10.216064453125,258428.873585165,220558.452420038
"3330",3330,397849.085043193,4576867.31597219,2.37733005662105,0.436681641600432,5.025146484375,2940.55541992188,0.994873046875,3.40087890625,9.316162109375,260300.174128185,174001.878751313
"3331",3331,397666.708691886,4576776.12779654,2.23098368871173,0.270702830597907,4.766357421875,2950.2109375,1.63525390625,6.20458984375,10.837158203125,257697.357859568,124861.954084338
"3332",3332,397420.500617621,4576730.53370871,2.77594093365731,0.387374592350909,3.698974609375,2960.55908203125,0.640625,4.175048828125,7.571044921875,251938.211452401,219637.618136715
"3333",3333,397265.48071901,4576639.34553306,3.68064955655489,0.146883282027792,8.067626953125,2975.9521484375,2.193115234375,9.234130859375,16.219970703125,250966.307084627,332567.976528211
"3334",3334,396928.084469092,4576611.98908036,4.0673834302642,0.00253830104361398,6.13623046875,2996.90234375,1.4619140625,5.74267578125,10.3857421875,197205.36289168,219344.572839906
"3335",3335,396800.421023177,4576602.87026279,5.10186749098878,0.0792010640732582,8.258056640625,3011.79296875,1.715087890625,8.959228515625,15.1357421875,222248.46513253,275798.925154694
"3336",3336,396535.975313782,4576630.22671549,0.753381456622717,0.0818915680867384,8.6171875,3028.37866210938,4.172119140625,9.27294921875,12.34375,229368.104410667,216448.565616632
"3337",3337,396344.480144909,4576593.75144523,0.760806442132138,-0.0168426003605848,1.26806640625,3030.5654296875,0.26171875,1.267578125,3.4775390625,227298.554242512,43585.3578169285
"3338",3338,396125.628523341,4576621.10789792,0.933286853957836,-0.293954163030203,0.895263671875,3035.21069335938,0.16357421875,0.7255859375,1.415771484375,190857.481411493,25226.763281391
"3339",3339,395861.182813945,4576639.34553306,2.17183222071244,-0.0645820793975041,3.4677734375,3043.56103515625,0.78955078125,3.460693359375,6.259521484375,219886.662634409,210523.434234512
"3340",3340,395733.51936803,4576648.46435062,1.78898100859131,0.286347105657671,3.546875,3049.8115234375,0.63037109375,3.37646484375,6.76904296875,219032.303610956,196659.184740964
"3341",3341,395496.430111331,4576630.22671549,1.96131440670703,-0.329513115374379,2.479248046875,3058.08618164062,0.421142578125,2.586669921875,4.46875,175368.156527858,60391.4988124677
"3342",3342,395277.578489763,4576748.77134384,1.8407987026644,-0.542250479383377,1.02001953125,3071.662109375,0.268798828125,0.64013671875,4.31298828125,204045.067298664,36738.5724956269
"3343",3343,395113.439773586,4576821.72188436,0.150239054444394,-0.0952886068111731,0.893798828125,3072.25537109375,0.007080078125,1.622802734375,6.225830078125,202859.232631655,8312.35523132036
"3344",3344,394867.231699322,4576794.36543167,1.48520929370388,0.0928952546271447,2.5634765625,3073.5361328125,0.437744140625,3.478515625,7.072509765625,199249.997491245,73002.8033968235
"3345",3345,419241.831051517,4575280.64171582,0.288628846881578,-2.1535612887885,0.270751953125,2258.46875,0.088623046875,0.1767578125,0.233154296875,110194.379819651,4851.51356621537
"3346",3346,419296.543956909,4575417.4239793,0.278462666365181,-1.5707963267949,0.232666015625,2257.62670898438,0.036376953125,0.046630859375,0.1572265625,98582.1512344664,2628.34958158723
"3347",3347,416460.591694083,4575225.92881043,0.224839633067809,-0.982793723262551,0.16748046875,2286.50317382812,0.067138671875,0.07763671875,0.477294921875,72973.3172432982,3289.30066737684
"3348",3348,364629.232652603,4575262.40408069,0.606750105073851,-2.66874561013768,1.52392578125,2255.94677734375,0.34033203125,0.5908203125,1.068603515625,2584128.84260509,721957.567156882
"3349",3349,364829.846639041,4575280.64171582,0.701207771544273,-3.05457752208319,1.075927734375,2258.71215820312,0.3037109375,1.029052734375,0.901123046875,2789594.62611213,1552454.97902152
"3350",3350,365057.817078174,4575262.40408069,0.699564567823554,-2.67202963301013,1.283447265625,2262.36962890625,0.97412109375,0.849365234375,4.133056640625,2789326.22393549,4323246.7462125
"3351",3351,365185.480524089,4575399.18634417,0.561758279716944,-2.91440479498971,1.202392578125,2264.63403320312,0.4814453125,0.96533203125,1.033935546875,2788958.39221288,855101.465880236
"3352",3352,365395.213328093,4575526.84979008,0.6581441302896,-2.22165373084926,1.845458984375,2267.8642578125,1.096435546875,1.362548828125,7.57666015625,2788372.79240834,1067715.83813686
"3353",3353,365486.401503746,4575681.86968869,0.617062989310189,-2.35770508734921,1.35498046875,2270.45483398438,0.838134765625,0.77880859375,0.79541015625,2785738.19632148,1452610.86221424
"3354",3354,365614.064949661,4575718.34495895,0.594340593354786,-2.33424448602306,1.710205078125,2272.75830078125,0.35888671875,2.06787109375,8.13037109375,2785426.27699378,298625.215961217
"3355",3355,364629.232652603,4575198.57235773,1.22576158623635,-2.76108627648975,1.154052734375,2255.43823242188,0.581787109375,0.490234375,0.695556640625,210675.510630751,111127.029422169
"3356",3356,414554.758822924,4575198.57235773,1.0673773655378,-0.514160104244927,3.5,2309.0595703125,1.99755859375,2.990234375,5.585205078125,61517.4784173097,30627.7096214111
"3357",3357,414417.976559444,4575307.99816851,0.956666364891533,-0.896757240760284,1.551513671875,2312.70141601562,0.541015625,1.542724609375,3.777099609375,60751.606335305,16681.2800808164
"3358",3358,414427.095377009,4575116.50299964,0.997338494677979,2.93226014921358,1.5908203125,2311.21215820312,0.4208984375,1.454345703125,2.2314453125,51459.5857532107,34106.0017729328
"3359",3359,414554.758822924,4575107.38418208,0.988654695828915,-2.70560652383683,2.669677734375,2308.74560546875,0.81201171875,2.42626953125,4.196044921875,51977.5715991808,19283.9854521436
"3360",3360,374605.219069102,4575125.62181721,0.384095256597657,-1.88134214492533,0.76513671875,2536.92504882812,0.273193359375,0.526123046875,0.646484375,90403.2221300654,7299.37574863145
"3361",3361,374805.833055539,4575262.40408069,1.60692829454024,-2.41056342566474,1.44580078125,2543.3681640625,0.05517578125,0.179443359375,0.240234375,56937.3447424098,10346.1998968573
"3362",3362,374960.852954151,4575408.30516173,0.677737215844297,-2.40452425219803,0.981689453125,2548.16284179688,0.19873046875,0.30224609375,5.49755859375,113651.123400393,22446.8807895847
"3363",3363,375015.565859543,4575572.44387791,2.32366602682181,-1.78104908619788,2.156982421875,2553.81665039062,0.358154296875,0.06787109375,0.726806640625,22254.2870193115,5933.55465965939
"3364",3364,375124.991670327,4575736.58259409,1.47055793430106,-2.12209403948924,1.08203125,2561.10278320312,0.2080078125,0.46728515625,1.651611328125,68670.6196819705,11153.6544461416
"3365",3365,375289.130386503,4575946.31539809,2.0350486080286,-2.43674382242212,1.53466796875,2570.87744140625,0.218017578125,0.7001953125,2.123046875,58598.8157584006,13734.5065463541
"3366",3366,375471.50673781,4576092.21647913,2.57541242253913,-2.64514857594293,2.407470703125,2581.59106445312,0.48583984375,1.079345703125,3.244140625,60911.7116708995,26540.0323301381
"3367",3367,375699.477176944,4576146.92938453,2.54068670188287,-2.78718391175708,5.135498046875,2593.19775390625,0.95849609375,5.3525390625,8.251220703125,67422.0833500249,78455.7704690516
"3368",3368,375854.497075555,4576228.99874261,2.2919726838659,-3.09011407309535,5.2890625,2601.11547851562,1.845458984375,6.956298828125,11.55517578125,65981.2961085289,50458.3120665612
"3369",3369,376100.70514982,4576210.76110748,2.70618040249446,2.8070611427727,2.86669921875,2611.95556640625,0.581298828125,2.781005859375,5.339599609375,63820.1972949148,37590.540186371
"3370",3370,376319.556771389,4576101.3352967,3.22574726665832,2.80146184303693,2.783935546875,2626.4013671875,0.446044921875,1.86376953125,3.797607421875,54542.1892628781,37448.4431311939
"3371",3371,376602.240115914,4576046.62239131,2.37396641092773,2.91907949113579,2.920654296875,2642.13110351562,0.593017578125,2.608154296875,5.219970703125,55141.2903033884,22991.9470400413
"3372",3372,376775.497649656,4575964.55303322,3.07454193468507,2.5912407185641,4.275390625,2653.34741210938,1.307861328125,3.010986328125,9.664306640625,55212.3356027657,71978.959488145
"3373",3373,376930.517548267,4575855.12722243,3.50286689133366,2.6886384722143,3.371826171875,2665.91967773438,0.62646484375,1.5517578125,5.48388671875,52478.2578026843,31979.860252801
"3374",3374,398843.036157817,4575399.18634417,4.54454149617531,3.10276441607536,7.4912109375,2901.9140625,1.77197265625,8.4052734375,14.004150390625,74614.2338038522,63416.0031225953
"3375",3375,399016.293691558,4575390.0675266,4.2359142982912,-3.06527605744637,6.7998046875,2887.85205078125,3.29931640625,5.81103515625,10.5263671875,79394.9329515259,148198.140867706
"3376",3376,399188.614089275,4575399.18634417,2.66986651455758,3.14159265358979,9.06591796875,2873.67407226562,3.62890625,9.99951171875,15.76611328125,80902.9614811528,144638.479472051
"3377",3377,399545.185110349,4575399.18634417,1.56901127519315,3.14159265358979,3.729736328125,2858.43579101562,0.9365234375,4.99658203125,9.57958984375,84423.1587883753,61971.3191484343
"3378",3378,399709.323826525,4575390.0675266,4.31019789741926,3.02557275175008,6.281982421875,2851.3173828125,2.87109375,6.41357421875,9.22900390625,86077.8463417203,185862.540525371
"3379",3379,400001.125988617,4575335.35462121,5.35208337540128,2.77234914123064,7.6611328125,2822.01928710938,0.748046875,8.55908203125,11.9951171875,88225.3273328168,114876.564022766
"3380",3380,400265.571698012,4575271.52289825,4.03769904267854,2.90141096831055,7.9404296875,2797.60766601562,2.212158203125,9.119384765625,15.329833984375,89698.5769631796,84313.1708017432
"3381",3381,400411.472779058,4575180.3347226,5.54559543331628,2.55073213798943,8.7626953125,2781.208984375,3.0087890625,8.614990234375,17.242431640625,90429.2901116094,131875.384170286
"3382",3382,400575.611495234,4575070.90891181,4.11218982350134,2.94402917997651,4.859619140625,2761.88208007812,1.1650390625,5.427490234375,10.1728515625,92038.8019977495,96650.1580486318
"3383",3383,400785.344299237,4575052.67127668,5.08705297349472,3.02711510682356,7.05615234375,2745.365234375,2.01904296875,8.48681640625,13.593994140625,93558.2130039727,119461.606671632
"3384",3384,401095.384096459,4575080.02772938,5.83312078035915,-2.73378778052388,9.03759765625,2712.3271484375,1.502685546875,9.478515625,15.130126953125,95011.7471800884,131622.295338983
"3385",3385,401314.235718028,4575134.74063477,5.22576945308829,-2.8724858590321,7.299560546875,2682.83984375,1.861572265625,9.330322265625,17.62841796875,91540.9975393661,64910.4638973404
"3386",3386,401469.255616639,4575180.3347226,4.49448688587212,-2.94095166584068,3.388916015625,2672.072265625,0.31591796875,0.973388671875,5.619384765625,28563.6829757174,26491.7072772564
"3387",3387,414737.135174231,4575107.38418208,0.74080382109349,2.74628526635424,2.299072265625,2305.14135742188,0.384033203125,3.838623046875,7.125732421875,114432.459469551,43882.9515330124
"3388",3388,414873.917437712,4575052.67127668,0.562483294960255,3.03593406281142,3.631103515625,2303.45751953125,0.89501953125,5.03955078125,8.885986328125,116005.503701349,23835.4003039068
"3389",3389,415120.125511976,4575061.79009425,0.606382453852564,-2.98515592446455,3.0791015625,2300.50854492188,0.251953125,3.74072265625,6.141845703125,118039.969556263,41856.8635856722
"3390",3390,415320.739498414,4575116.50299964,0.415137663100421,-2.52296055980532,0.357177734375,2298.7314453125,0.111328125,0.37060546875,0.780517578125,109623.30883788,7555.40898851109
"3391",3391,415448.402944329,4575280.64171582,0.812588981912713,-1.93756854975667,0.648681640625,2295.78344726562,0.1552734375,0.096435546875,0.129638671875,61738.8007810892,4460.2512258176
"3392",3392,415503.115849721,4575426.54279686,0.160515008631035,2.80869783892414,0.18603515625,2293.03002929688,0.018310546875,0.398193359375,0.85693359375,108972.01242862,1677.35906979025
"3393",3393,415694.611018594,4575298.87935095,0.261601339992403,3.02186990561879,0.64990234375,2292.73681640625,0.03662109375,1.1025390625,2.948486328125,132509.098134677,36261.4120949653
"3394",3394,415931.700275293,4575280.64171582,0.210664180607743,3.00843903354033,0.17529296875,2292.32421875,0.034423828125,0.20849609375,0.40625,134003.153683142,1632.9554482866
"3395",3395,416177.908349557,4575262.40408069,1.08945735527319,2.92195058311309,0.53857421875,2287.04272460938,0.064453125,0.996337890625,2.677490234375,135609.255204411,1969.97715585532
"3396",3396,416378.522335995,4575235.04762799,0.197080878510794,3.00843903353708,0.291259765625,2287.01708984375,0.036865234375,0.2431640625,0.962890625,136396.11500456,8639.35082570669
"3397",3397,401970.790582734,4575034.43364155,1.38016092456027,-0.243327249323004,1.70166015625,2640.66918945312,0.338134765625,2.083984375,6.060546875,455667.466149207,143118.960979315
"3398",3398,401788.414231426,4575116.50299964,1.72177769577691,-0.470466943131964,2.553955078125,2648.01977539062,0.426025390625,1.496337890625,5.333984375,432480.564351701,164533.194223079
"3399",3399,401678.988420642,4575152.9782699,2.04673972497488,-0.542568110981518,5.205078125,2652.3427734375,2.19482421875,4.091064453125,15.349853515625,429065.223203834,169894.062413635
"3400",3400,402071.097575952,4575016.19600642,NA,0,2.237548828125,2637.53540039062,0.63671875,3.0498046875,5.576171875,567583.875378302,689245.150930451
"3401",3401,371486.58346175,4578381.03968804,1.98370656342225,1.56940742639952,0.73681640625,2439.91772460938,0.111328125,0.580322265625,0.99755859375,332252.100048432,53336.7940862204
"3402",3402,371568.652819838,4578189.54451917,1.04909277236682,2.39017658606533,2.131591796875,2437.78198242188,1.262939453125,2.0546875,6.407958984375,341242.823098726,271267.064577898
"3403",3403,371714.553900884,4578089.23752595,1.74090249513516,2.35619449019217,4.19873046875,2442.77758789062,1.224853515625,5.065185546875,9.966552734375,332989.048482677,125635.237214386
"3404",3404,371933.405522452,4577870.38590438,1.51595325727292,2.30065330882712,2.93701171875,2452.359375,1.26318359375,3.183837890625,8.257080078125,337612.576673678,154991.63271903
"3405",3405,372015.474880541,4577760.96009359,1.12574239844868,2.21331052388361,2.59326171875,2455.58862304688,0.9130859375,2.893798828125,6.185546875,336717.748203781,151459.295779115
"3406",3406,372216.088866979,4577651.53428281,1.1301222579062,2.87208258520797,2.3623046875,2461.79296875,0.55322265625,2.461181640625,2.9521484375,332742.543705658,168670.628585723
"3407",3407,372371.10876559,4577514.75201933,1.75259499131372,2.27393238004984,1.985107421875,2467.453125,0.74169921875,1.739013671875,5.03076171875,328733.999280112,207913.88872531
"3408",3408,372480.534576374,4577368.85093828,1.7328386200992,2.24286428288573,3.335693359375,2473.54174804688,1.204833984375,3.562744140625,6.307861328125,328108.593375197,263558.335774266
"3409",3409,372699.386197942,4577122.64286402,1.65023760270012,2.24286428288399,4.262451171875,2484.55444335938,1.9677734375,4.4423828125,8.241943359375,322136.85893206,184223.875478273
"3410",3410,372772.336738465,4576958.50414784,1.4178937631781,2.17778640644211,2.86328125,2489.98217773438,1.25830078125,2.5458984375,7.906494140625,319819.980923632,189072.983604242
"3411",3411,372963.831907338,4576785.2466141,1.23874994329612,2.329236757913,3.2978515625,2496.28857421875,1.17138671875,3.549072265625,8.510986328125,315137.1622559,156984.591685322
"3412",3412,373100.614170818,4576666.70198575,3.13596236684192,2.5852348066297,3.90087890625,2500.19360351562,1.747802734375,3.533447265625,12.21533203125,310119.00364513,110667.974009313
"3413",3413,373301.228157256,4576529.91972227,0.161828931088895,2.35619449019472,1.550048828125,2511.76049804688,0.388671875,2.369140625,6.900634765625,309044.166278912,17607.1036583146
"3414",3414,373438.010420736,4576393.13745879,0.777851592951937,2.44036419511737,3.88623046875,2512.80810546875,1.643798828125,4.26513671875,10.5908203125,303061.545853051,176530.380781558
"3415",3415,373675.099677435,4576165.16701966,0.952843219708612,2.49589361996149,6.8525390625,2519.32763671875,3.155029296875,7.974365234375,16.736083984375,300528.022942465,122546.171018224
"3416",3416,373811.881940916,4576092.21647913,0.872150804845589,2.38546725617695,2.83056640625,2521.93969726562,1.279296875,3.556396484375,10.465576171875,299176.849533383,143904.24357289
"3417",3417,373857.476028743,4575891.6024927,0.190251132875419,1.61182381862761,3.9072265625,2524.63793945312,0.6103515625,5.8203125,11.6142578125,296949.134788082,8602.14798946707
"3418",3418,373921.3077517,4575736.58259409,0.501099018638659,2.07491010303058,1.575439453125,2524.64282226562,0.547119140625,1.56982421875,5.0517578125,296318.407941694,10722.3138159275
"3419",3419,374085.446467876,4575517.73097252,1.49947618014722,2.24545269803644,1.0625,2532.04345703125,0.2392578125,0.50146484375,1.05078125,174783.679601304,30633.1219177644
"3420",3420,374167.515825965,4575362.71107391,0.570967203611734,2.1190273585015,0.6416015625,2535.24755859375,0.1640625,0.06591796875,0.54345703125,179734.684027401,11542.0144194932
"3421",3421,374331.654542141,4575253.28526312,0.0318815916035583,2.16368837891526,0.420166015625,2536.2763671875,0.05712890625,0.513671875,0.881591796875,270613.270052712,1919.55828200406
"3422",3422,374450.199170491,4575116.50299964,0.0383386210481123,-3.04077152916729,0.02587890625,2536.349609375,0.0068359375,0.026123046875,0.051025390625,259740.071576935,313.251984191565
"3423",3423,374550.50616371,4575034.43364155,0.00616877150178614,2.55044095620293,0.83251953125,2536.34375,0.4033203125,1.0126953125,2.85791015625,249713.771927714,11436.0256535599
"3424",3424,402061.978758387,4575007.07718886,0,-1.5707963267949,3.103759765625,2638.55053710938,0.871826171875,2.779296875,4.852294921875,565661.629625852,355838.627723615
"3425",3425,416533.542234606,4575162.09708747,0.078219074713962,3.00546687898472,0.10009765625,2286.23583984375,0.0107421875,0.15185546875,0.485107421875,144599.618751638,349.078899960532
